DEC1,DEC2,DEC3,DEC4,DEC_CENT,RA1,RA2,RA3,RA4,RA_CENT,TILENAME
-17.48153635,-17.48153635,-16.75107999,-16.75107999,-17.11666667,22.20023816,21.43440918,21.43590961,22.19873773,21.81732367,DES0127-1707
-26.04800066,-26.04800066,-25.31754633,-25.31754633,-25.68333333,22.34689558,21.53385304,21.53633783,22.34441079,21.94037431,DES0127-2541
-62.45467101,-62.45467101,-61.72426615,-61.72426615,-62.09166667,22.55473045,20.97515297,20.99393546,22.53594797,21.76494171,DES0127-6205
1.79306059,1.79306059,2.52351833,2.52351833,2.15833333,22.52476335,21.79394774,21.79377213,22.52493896,22.15935555,DES0128+0209
-2.49018568,-2.49018568,-1.75972793,-1.75972793,-2.125,22.52259827,21.79145006,21.79162296,22.52242538,22.15702417,DES0128-0207
-6.77343137,-6.77343137,-6.0429738,-6.0429738,-6.40833333,22.40604799,21.67045595,21.67098222,22.40552172,22.03825197,DES0128-0624
-18.19540923,-18.19540923,-17.464953,-17.464953,-17.83055556,22.62156672,21.85266088,21.8542342,22.61999341,22.2371138,DES0128-1749
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,22.48898448,21.70996553,21.71176604,22.48718396,22.099475,DES0128-1958
-25.33412964,-25.33412964,-24.60367509,-24.60367509,-24.96944444,22.50320987,21.69502622,21.69741806,22.50081803,22.09911805,DES0128-2458
-30.33122188,-30.33122188,-29.60076905,-29.60076905,-29.96666667,22.54981079,21.70351011,21.70660916,22.54671174,22.12666045,DES0128-2958
-33.18669715,-33.18669715,-32.45624556,-32.45624556,-32.82222222,22.47432638,21.60150123,21.60507518,22.47075242,22.0379138,DES0128-3249
-36.04216701,-36.04216701,-35.31171689,-35.31171689,-35.67777778,22.6699533,21.76657132,21.77068702,22.66583761,22.21826231,DES0128-3540
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,22.76890708,21.99340918,21.99513245,22.76718381,22.38115813,DES0129-1915
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,22.76355019,21.85183163,21.85609501,22.7592868,22.30769091,DES0129-3623
-17.48153635,-17.48153635,-16.75107999,-16.75107999,-17.11666667,22.94721245,22.18138347,22.1828839,22.94571202,22.56429796,DES0130-1707
-26.76187147,-26.76187147,-26.03141737,-26.03141737,-26.39722222,23.00245188,22.18436391,22.18694411,22.99987168,22.59340789,DES0130-2623
1.07918621,1.07918621,1.80964397,1.80964397,1.44444444,23.19678077,22.46619341,22.46607596,23.19689822,22.83148709,DES0131+0126
-1.06243694,-1.06243694,-0.33197917,-0.33197917,-0.69722222,23.17049572,22.43991235,22.43996902,23.17043905,22.80520404,DES0131-0041
-15.33991697,-15.33991697,-14.60946027,-14.60946027,-14.975,23.27065342,22.51321012,22.5144994,23.26936414,22.89193177,DES0131-1458
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,23.24855522,22.46953627,22.47133679,23.24675471,22.85904575,DES0131-1958
-39.61149511,-39.61149511,-38.88104725,-38.88104725,-39.24722222,23.3285369,22.38036056,22.38527267,23.32362478,22.85444873,DES0131-3914
3.2208093,3.2208093,3.95126701,3.95126701,3.58611111,23.37451863,22.64290522,22.64261282,23.37481103,23.00871193,DES0132+0335
-6.05955717,-6.05955717,-5.32909956,-5.32909956,-5.69444444,23.69909958,22.96453754,22.96500416,23.69863296,23.33181856,DES0133-0541
-18.90928198,-18.90928198,-18.17882589,-18.17882589,-18.54444444,23.81604842,23.04392055,23.04556812,23.81440085,23.42998448,DES0133-1832
-27.47574205,-27.47574205,-26.74528818,-26.74528818,-27.11111111,23.68304009,22.85971507,22.86239328,23.68036189,23.27137758,DES0133-2706
-37.46989959,-37.46989959,-36.73945032,-36.73945032,-37.10555556,23.77089898,22.85054434,22.85496089,23.76648243,23.31072166,DES0133-3706
-3.20406003,-3.20406003,-2.4736023,-2.4736023,-2.83888889,24.0102456,23.27864419,23.27887537,24.01001442,23.64444489,DES0134-0250
-13.91217018,-13.91217018,-13.18171328,-13.18171328,-13.54722222,24.05558645,23.30305314,23.30420721,24.05443238,23.67931979,DES0134-1332
-12.48442301,-12.48442301,-11.75396593,-11.75396593,-12.11944444,24.16832005,23.42017194,23.42119463,24.16729736,23.794246,DES0135-1207
-21.76477153,-21.76477153,-21.03431605,-21.03431605,-21.4,24.2720444,23.48551748,23.48747743,24.27008446,23.87878094,DES0135-2124
-28.1896124,-28.1896124,-27.45915877,-27.45915877,-27.825,24.38934985,23.56059082,23.56336976,24.38657091,23.97497034,DES0135-2749
-28.90348249,-28.90348249,-28.17302911,-28.17302911,-28.53888889,24.3094785,23.47508286,23.47796541,24.30659594,23.89228068,DES0135-2832
-30.33122188,-30.33122188,-29.60076905,-29.60076905,-29.96666667,24.19791326,23.35161258,23.35471163,24.19481421,23.77476292,DES0135-2958
-39.61149511,-39.61149511,-38.88104725,-38.88104725,-39.24722222,24.25036979,23.30219345,23.30710556,24.24545768,23.77628162,DES0135-3914
-0.34856255,-0.34856255,0.38189521,0.38189521,0.01666667,24.59024026,23.85976898,23.85976763,24.59024162,24.22500462,DES0136+0001
-6.77343137,-6.77343137,-6.0429738,-6.0429738,-6.40833333,24.56118058,23.82558854,23.82611481,24.5606543,24.19338456,DES0136-0624
-8.9150537,-8.9150537,-8.18459627,-8.18459627,-8.55,24.3783856,23.63899528,23.6397032,24.37767768,24.00869044,DES0136-0833
-18.90928198,-18.90928198,-18.17882589,-18.17882589,-18.54444444,24.56903442,23.79690655,23.79855412,24.56738685,24.18297049,DES0136-1832
-27.47574205,-27.47574205,-26.74528818,-26.74528818,-27.11111111,24.4850503,23.66172528,23.66440348,24.48237209,24.07338779,DES0136-2706
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,24.53723103,23.62551247,23.62977586,24.53296764,24.08137175,DES0136-3623
-48.89168004,-48.89168004,-48.16124127,-48.16124127,-48.52777778,311.12830253,310.01730435,310.02525933,311.12034755,310.57280344,DES2042-4831
-61.02702272,-61.02702272,-60.29661194,-60.29661194,-60.66388889,312.1819623,310.67395584,310.69086706,312.16505107,311.42795907,DES2045-6039
-43.18081054,-43.18081054,-42.45036552,-42.45036552,-42.81666667,312.48326258,311.4815288,311.48741046,312.47738093,311.98239569,DES2047-4249
-45.32239236,-45.32239236,-44.5919494,-44.5919494,-44.95833333,312.84719052,311.80829802,311.81486881,312.84061974,312.32774427,DES2049-4457
-46.75010994,-46.75010994,-46.01966852,-46.01966852,-46.38611111,312.79048602,311.72439878,311.73148395,312.78340084,312.2574424,DES2049-4623
-42.46694862,-42.46694862,-41.73650297,-41.73650297,-42.10277778,313.02044379,312.03021111,312.0358824,313.0147725,312.52532745,DES2050-4206
-44.60853245,-44.60853245,-43.87808876,-43.87808876,-44.24444444,313.38143196,312.35538821,312.36171899,313.37510119,312.86841009,DES2051-4414
-61.02702272,-61.02702272,-60.29661194,-60.29661194,-60.66388889,313.63908066,312.1310742,312.14798543,313.62216944,312.88507743,DES2051-6039
-64.5961184,-64.5961184,-63.86572433,-63.86572433,-64.23333333,313.62265189,311.91988744,311.94207829,313.60046104,312.77126966,DES2051-6414
-40.3253593,-40.3253593,-39.59491196,-39.59491196,-39.96111111,313.66587159,312.70774122,312.71283175,313.66078106,313.18680641,DES2052-3957
-41.75308608,-41.75308608,-41.02263985,-41.02263985,-41.38888889,313.55150122,312.57235826,312.57782793,313.54603156,313.06192974,DES2052-4123
-43.89467183,-43.89467183,-43.16422746,-43.16422746,-43.53055556,313.90875116,312.89508679,312.90118807,313.90264988,313.40191897,DES2053-4331
-16.76766334,-16.76766334,-16.03720686,-16.03720686,-16.40277778,24.77541736,24.01252275,24.0139516,24.77398851,24.39397006,DES0137-1624
-50.31938872,-50.31938872,-49.58895197,-49.58895197,-49.95555556,314.40760845,313.26358893,313.27220051,314.39899686,313.83559869,DES2055-4957
-43.89467183,-43.89467183,-43.16422746,-43.16422746,-43.53055556,314.89341574,313.87975138,313.88585266,314.88731447,314.38658356,DES2057-4331
-65.30992634,-65.30992634,-64.57953651,-64.57953651,-64.94722222,316.33539942,314.58662217,314.61014708,316.31187451,315.46101079,DES2101-6456
-63.16849041,-63.16849041,-62.43808887,-62.43808887,-62.80555556,316.42326504,314.80490366,314.82473361,316.4034351,315.61408435,DES2102-6248
4.64855793,4.64855793,5.37901558,5.37901558,5.01388889,25.01098457,24.27811604,24.27770595,25.01139466,24.6445503,DES0138+0500
-64.5961184,-64.5961184,-63.86572433,-63.86572433,-64.23333333,325.1182557,323.41549125,323.4376821,325.09606485,324.26687348,DES2137-6414
-43.18081054,-43.18081054,-42.45036552,-42.45036552,-42.81666667,325.13513479,324.13340101,324.13928267,325.12925314,324.6342679,DES2138-4249
-8.20117964,-8.20117964,-7.47072216,-7.47072216,-7.83611111,24.90292972,24.16492449,24.16557136,24.90228284,24.5339271,DES0138-0750
-24.6202584,-24.6202584,-23.88980365,-23.88980365,-24.25555556,25.0233494,24.21984291,24.22214415,25.02104816,24.62159616,DES0138-2415
-43.18081054,-43.18081054,-42.45036552,-42.45036552,-42.81666667,328.05479761,327.05306383,327.05894548,328.04891596,327.55393072,DES2150-4249
-28.90348249,-28.90348249,-28.17302911,-28.17302911,-28.53888889,25.12210746,24.28771182,24.29059437,25.1192249,24.70490964,DES0138-2832
-63.16849041,-63.16849041,-62.43808887,-62.43808887,-62.80555556,328.91990638,327.301545,327.32137495,328.90007644,328.11072569,DES2152-6248
-47.46396751,-47.46396751,-46.73352694,-46.73352694,-47.1,329.02520799,327.94472636,327.95208749,329.01784686,328.48496718,DES2153-4706
-48.89168004,-48.89168004,-48.16124127,-48.16124127,-48.52777778,329.45368611,328.34268794,328.35064291,329.44573114,328.89818703,DES2155-4831
-48.17782423,-48.17782423,-47.44738453,-47.44738453,-47.81388889,329.76382072,328.66837832,328.67602906,329.75616998,329.21609952,DES2156-4748
-60.31319429,-60.31319429,-59.58278087,-59.58278087,-59.95,329.91115888,328.43622649,328.45229995,329.89508542,329.17369269,DES2156-5957
1.79306059,1.79306059,2.52351833,2.52351833,2.15833333,329.65948128,328.92866567,328.92849006,329.6596569,329.29407348,DES2157+0209
-45.32239236,-45.32239236,-44.5919494,-44.5919494,-44.95833333,329.99777573,328.95888323,328.96545401,329.99120495,329.47832948,DES2157-4457
0.36531183,0.36531183,1.09576959,1.09576959,0.73055556,25.31306261,24.58259,24.58253062,25.31312199,24.94782631,DES0139+0043
-49.60553489,-49.60553489,-48.8750971,-48.8750971,-49.24166667,330.23672278,329.10954319,329.11781806,330.2284479,329.67313298,DES2158-4914
-1.06243694,-1.06243694,-0.33197917,-0.33197917,-0.69722222,25.31232096,24.5817376,24.58179427,25.31226429,24.94702928,DES0139-0041
-6.77343137,-6.77343137,-6.0429738,-6.0429738,-6.40833333,25.27955811,24.54396607,24.54449234,25.27903183,24.91176209,DES0139-0624
-9.6289277,-9.6289277,-8.89847033,-8.89847033,-9.26388889,25.31553182,24.57463596,24.5754055,25.31476228,24.94508389,DES0139-0915
-18.90928198,-18.90928198,-18.17882589,-18.17882589,-18.54444444,25.32202043,24.54989256,24.55154013,25.32037286,24.93595649,DES0139-1832
-23.90638696,-23.90638696,-23.17593201,-23.17593201,-23.54166667,25.19623462,24.39722815,24.39944101,25.19402176,24.79673138,DES0139-2332
-35.32830011,-35.32830011,-34.5978496,-34.5978496,-34.96388889,25.20792472,24.31259053,24.3165637,25.20395155,24.76025763,DES0139-3457
-62.45467101,-62.45467101,-61.72426615,-61.72426615,-62.09166667,25.60515736,24.02557988,24.04436236,25.58637488,24.81536862,DES0139-6205
1.79306059,1.79306059,2.52351833,2.52351833,2.15833333,25.38234617,24.65153056,24.65135494,25.38252178,25.01693836,DES0140+0209
3.2208093,3.2208093,3.95126701,3.95126701,3.58611111,25.52038708,24.78877366,24.78848127,25.52067948,25.15458037,DES0140+0335
-63.16849041,-63.16849041,-62.43808887,-62.43808887,-62.80555556,330.48198655,328.86362517,328.88345511,330.46215661,329.67280586,DES2158-6248
-46.75010994,-46.75010994,-46.01966852,-46.01966852,-46.38611111,330.38427826,329.31819102,329.32527619,330.37719309,329.85123464,DES2159-4623
-43.89467183,-43.89467183,-43.16422746,-43.16422746,-43.53055556,330.64804917,329.63438481,329.64048609,330.64194789,330.14121699,DES2200-4331
-48.17782423,-48.17782423,-47.44738453,-47.44738453,-47.81388889,330.82688149,329.73143909,329.73908983,330.81923075,330.27916029,DES2201-4748
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,21.25649641,20.4809985,20.48272178,21.25477313,20.86874745,DES0123-1915
-21.76477153,-21.76477153,-21.03431605,-21.03431605,-21.4,21.20503649,20.41850957,20.42046952,21.20307654,20.81177303,DES0123-2124
-26.76187147,-26.76187147,-26.03141737,-26.03141737,-26.39722222,21.40847547,20.59038749,20.59296769,21.40589527,20.99943148,DES0123-2623
-27.47574205,-27.47574205,-26.74528818,-26.74528818,-27.11111111,21.27700948,20.45368446,20.45636266,21.27433127,20.86534697,DES0123-2706
-5.34568293,-5.34568293,-4.61522528,-4.61522528,-4.98055556,21.42282413,20.68917549,20.68958282,21.42241681,21.05599981,DES0124-0458
-14.62604363,-14.62604363,-13.89558682,-13.89558682,-14.26111111,21.44616351,20.69124179,20.69246296,21.44494235,21.06870265,DES0124-1415
15.35666622,15.35666622,16.08712281,16.08712281,15.72222222,356.21706734,355.45956326,355.45820151,356.21842909,355.8383153,DES2343+1543
15.35666622,15.35666622,16.08712281,16.08712281,15.72222222,356.95870326,356.20119918,356.19983743,356.96006501,356.57995122,DES2346+1543
15.35666622,15.35666622,16.08712281,16.08712281,15.72222222,357.70033918,356.9428351,356.94147335,357.70170093,357.32158714,DES2349+1543
-56.03017514,-56.03017514,-55.29974919,-55.29974919,-55.66666667,299.70282472,298.39551278,298.40760038,299.69073711,299.04916875,DES1956-5540
3.2208093,3.2208093,3.95126701,3.95126701,3.58611111,359.7699657,359.03835228,359.03805988,359.77025809,359.40415899,DES2357+0335
-16.05379021,-16.05379021,-15.32333362,-15.32333362,-15.68888889,21.41663865,20.65653846,20.65789695,21.41528016,21.03658855,DES0124-1541
-16.05379021,-16.05379021,-15.32333362,-15.32333362,-15.68888889,22.15815325,21.39805307,21.39941156,22.15679476,21.77810316,DES0127-1541
-16.05379021,-16.05379021,-15.32333362,-15.32333362,-15.68888889,23.64118246,22.88108228,22.88244077,23.63982397,23.26113237,DES0133-1541
-16.05379021,-16.05379021,-15.32333362,-15.32333362,-15.68888889,24.38269707,23.62259689,23.62395537,24.38133858,24.00264698,DES0136-1541
-16.05379021,-16.05379021,-15.32333362,-15.32333362,-15.68888889,22.89966786,22.13956767,22.14092616,22.89830937,22.51961777,DES0130-1541
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,359.70569925,358.79398069,358.79824408,359.70143586,359.24983997,DES2356-3623
-14.62604363,-14.62604363,-13.89558682,-13.89558682,-14.26111111,22.18275173,21.42783001,21.42905117,22.18153056,21.80529087,DES0127-1415
-14.62604363,-14.62604363,-13.89558682,-13.89558682,-14.26111111,22.91933994,22.16441822,22.16563938,22.91811877,22.54187908,DES0130-1415
-33.90056516,-33.90056516,-33.17011392,-33.17011392,-33.53611111,21.64064261,20.76057752,20.76428007,21.63694006,21.20061006,DES0124-3332
-34.61443282,-34.61443282,-33.88398193,-33.88398193,-34.25,21.67342479,20.7858597,20.78969525,21.66958924,21.22964225,DES0124-3415
-0.34856255,-0.34856255,0.38189521,0.38189521,0.01666667,21.73468459,21.0042133,21.00421195,21.73468594,21.36944894,DES0125+0001
1.07918621,1.07918621,1.80964397,1.80964397,1.44444444,21.76854915,21.03796179,21.03784434,21.7686666,21.40325547,DES0125+0126
-6.77343137,-6.77343137,-6.0429738,-6.0429738,-6.40833333,21.68767046,20.95207842,20.95260469,21.68714419,21.31987444,DES0125-0624
-7.48730553,-7.48730553,-6.756848,-6.756848,-7.12222222,21.84551097,21.1087715,21.10935785,21.84492463,21.47714124,DES0125-0707
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,21.87670977,20.96499121,20.96925459,21.87244638,21.42085049,DES0125-3623
2.50693495,2.50693495,3.23739268,3.23739268,2.87222222,21.86881599,21.13765845,21.13742454,21.86904991,21.50323722,DES0126+0252
3.2208093,3.2208093,3.95126701,3.95126701,3.58611111,21.94393967,21.21232625,21.21203386,21.94423206,21.57813296,DES0126+0335
-3.91793436,-3.91793436,-3.18747665,-3.18747665,-3.55277778,21.94034968,21.20818077,21.20847043,21.94006002,21.57426522,DES0126-0333
-28.1896124,-28.1896124,-27.45915877,-27.45915877,-27.825,21.96768384,21.13892481,21.14170375,21.9649049,21.55330433,DES0126-2749
4.64855793,4.64855793,5.37901558,5.37901558,5.01388889,22.14446038,21.41159185,21.41118176,22.14487046,21.77802611,DES0127+0500
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,22.22327954,21.44058537,21.44246474,22.22140017,21.83193245,DES0127-2041
-26.76187147,-26.76187147,-26.03141737,-26.03141737,-26.39722222,22.20546367,21.3873757,21.3899559,22.20288347,21.79641969,DES0127-2623
-39.61149511,-39.61149511,-38.88104725,-38.88104725,-39.24722222,22.406704,21.45852766,21.46343977,22.40179189,21.93261583,DES0127-3914
-1.77631131,-1.77631131,-1.04585356,-1.04585356,-1.41111111,22.48122251,21.75041355,21.75052829,22.48110777,22.11581803,DES0128-0124
-11.77054929,-11.77054929,-11.04009213,-11.04009213,-11.40555556,22.42887804,21.68273035,21.68368863,22.42791975,22.05580419,DES0128-1124
-13.91217018,-13.91217018,-13.18171328,-13.18171328,-13.54722222,22.58694699,21.83441368,21.83556775,22.58579292,22.21068034,DES0128-1332
-31.75896013,-31.75896013,-31.0285079,-31.0285079,-31.39444444,22.47926148,21.62016999,21.623499,22.47593247,22.04971574,DES0128-3123
-40.3253593,-40.3253593,-39.59491196,-39.59491196,-39.96111111,22.58840023,21.63026986,21.63536039,22.5833097,22.10933504,DES0128-3957
-61.74084837,-61.74084837,-61.01044044,-61.01044044,-61.37777778,23.07106443,21.52822168,21.54603373,23.05325238,22.29964305,DES0129-6122
-63.88230631,-63.88230631,-63.15190835,-63.15190835,-63.51944444,23.09855557,21.43919388,21.46015674,23.0775927,22.26887472,DES0129-6331
1.79306059,1.79306059,2.52351833,2.52351833,2.15833333,23.23915905,22.50834345,22.50816783,23.23933467,22.87375125,DES0131+0209
-2.49018568,-2.49018568,-1.75972793,-1.75972793,-2.125,23.23697843,22.50583022,22.50600312,23.23680554,22.87140433,DES0131-0207
-7.48730553,-7.48730553,-6.756848,-6.756848,-7.12222222,23.28439126,22.54765179,22.54823813,23.28380492,22.91602152,DES0131-0707
-11.77054929,-11.77054929,-11.04009213,-11.04009213,-11.40555556,23.15714882,22.41100112,22.41195941,23.15619053,22.78407497,DES0131-1124
-30.33122188,-30.33122188,-29.60076905,-29.60076905,-29.96666667,23.37386203,22.52756135,22.5306604,23.37076298,22.95071169,DES0131-2958
-31.75896013,-31.75896013,-31.0285079,-31.0285079,-31.39444444,23.31558739,22.45649589,22.45982491,23.31225837,22.88604164,DES0131-3123
-61.02702272,-61.02702272,-60.29661194,-60.29661194,-60.66388889,23.58076207,22.07275562,22.08966684,23.56385085,22.82675885,DES0131-6039
3.93468363,3.93468363,4.66514131,4.66514131,4.3,23.46760535,22.73542175,22.73507064,23.46795645,23.10151355,DES0132+0418
4.64855793,4.64855793,5.37901558,5.37901558,5.01388889,23.57772247,22.84485394,22.84444385,23.57813256,23.21128821,DES0132+0500
-3.91793436,-3.91793436,-3.18747665,-3.18747665,-3.55277778,23.37087673,22.63870782,22.63899748,23.37058707,23.00479227,DES0132-0333
-5.34568293,-5.34568293,-4.61522528,-4.61522528,-4.98055556,23.57260791,22.83895927,22.8393666,23.57220059,23.20578359,DES0132-0458
-12.48442301,-12.48442301,-11.75396593,-11.75396593,-12.11944444,23.43815733,22.69000922,22.69103191,23.43713464,23.06408327,DES0132-1207
